"sources","layers"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k06.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k0304"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k0304.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k07"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k07.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k08"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k08.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k09"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k09.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k10.grey.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.10k13.grey.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k06"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k06.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k09"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k09.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k10.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.aulla"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.aulla.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.fipo"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.fipo.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.fipo.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.fipo.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k11.fipo.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.24bit"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.24bit.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.32bit"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.32bit.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.32bit.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.32bit.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k12.32bit.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.5k12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.5k12.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.5k12.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.5k12.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.5k12.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k13.32bit"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k13.32bit.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k13.32bit.4R1G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k13.32bit.4R2G3B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc","rt_ofc.2k13.32bit.1R4G2B"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc2k","rt_ofc2k"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc2k","rt_ofc2k.ofc2k"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsofc2k","rt_ofc2k.ofc2k.qu"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","DataBasePedologico in scala 1:10.000 della Regione Toscana"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","capacita_di_uso_e_fertilita_dei_suoli"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","profondita_utile_per_le_radici_cm"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","pietrosita_superficiale_perc"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","rocciosita_perc"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","fertilita_chimica_dellorizzonte_superficiale"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","salinita_dellorizzonte_superficiale_ms_cm_1_2_5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","salinita_dellorizzonte_sottosuperficiale_less_than_1m_ms_cm_1_2_5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","drenaggio_interno"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","rischio_di_inondazione_con_tempo_di_ritorno_inferiore_a_30_anni"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","erosione_potenziale_t_ha"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","franosita_perc_di_superficie_interessata_da_frane"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","interferenza_climatica_per_quota"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","interferenza_climatica_per_deficit_idrico"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","unita_di_paesaggio"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","sotto_sistemi_di_paesaggio"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","sistemi_di_paesaggio_semantici"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","soil_region_semantiche"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","sistemi_di_paesaggio"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","soil_region"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","gruppo_idrologico_usda"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","ksat_150_conducibilita_idraulica_satura_sezione_0_150_cm"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","ksat_30_conducibilita_idraulica_satura_sezione_0_30_cm"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspedologia","awc_available_water_capacity"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","dbsedimi_rt"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_1897"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_1956"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_1978"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_1988"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_1997"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbsedimi_rt.qgs","sedime_edificato_al_2007"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idcomuni.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idambpae.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_a_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_b_laghi"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","specchi_acqua500m"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_c_aree_tutelate"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_c_fiumi"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.grafo.sistema.acque.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_d_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_e_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idparnaz.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idrisnatstat.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idparreg.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idparprov.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idrisnatprov.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_g_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_h_usicivici"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_i_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","lett_m_artut"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.vinc_archeo_ricad"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.vinc_archeo_coinc_1"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.vinc_archeo_coinc_2"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","ulter_cont_unesco"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.idpae1_a.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.beni_culturali_immobili.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.topografica50k.color.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.carta_dei_caratteri_del_paesaggio.50k.ct.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.carta_dei_sistemi_morfogenetici.50k.ct.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.carta_del_territorio_urbanizzato.50k.ct.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.carta_della_rete_ecologica.50k.ct.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.hills"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.batimetriche"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmspiapae","rt_piapae.intorno_toscana"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsrinnovabili","rt_rinnovabili"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsrinnovabili","rt_rinnovabili.idzicv.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsrinnovabili","rt_rinnovabili.idaadp.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsrinnovabili","rt_rinnovabili.iddpadi.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsrinnovabili","rt_rinnovabili.iddpadi.differenza.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.rischio_bacini_interregionali"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.rischio_bacini_regionali"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.pericolosita_fluviale_bacini_regionali"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.pericolosita_fluviale_bacini_interregionali"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.pericolosita_costiera_bacini_regionali"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.idpericolosita.tevere.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.idrischio.tevere.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.idpericolosita.serchio.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsperidr","rt_peridr.idrischio.serchio.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssentieristica","rt_sentieristica"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssentieristica","rt_sent.idareecai.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssentieristica","rt_sent.idsentcai.2005.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssentieristica","rt_sent.idrifcai.2005.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.idregione.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.sfumo1"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.sfumo2"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.sfumo3"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.hills"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.sfumo_color"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.sfumo_paesaggistico.50k"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.batimetriche"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.intorno_toscana"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.rst100k.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmssfondo","rt_sfondo.rst250k.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsspeleologia","rt_speleologia"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsspeleologia","rt_speleologia.idingrotte.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsterritorimontani","rt_termont"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsterritorimontani","rt_termont.idterritmontani.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstopogr","rt_topogr"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstopogr","rt_topogr.50k.rt.paesagg"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstopogr","rt_topogr.topografica50k.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstopogr","rt_topogr.topografica50k.grey.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstoponomastica","rt_toponomastica"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstoponomastica","rt_toponomastica.toponimi_comuni_startup.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstoponomastica","rt_toponomastica.scritte10k.scalate.rt.point"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmstoponomastica","rt_toponomastica.scritte10k.rt.point"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","Uso del suolo storico"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","coltivato_viti_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","coltivato_viti_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","coltivato_olivi_viti_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","coltivato_olivi_viti_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","lavorativo_nudo_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","lavorativo_nudo_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","bosco_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","bosco_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","selva_di_castagni_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","selva_di_castagni_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","sodo_a_pastura_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","sodo_a_pastura_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","prato_naturale_artificiale_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","prato_naturale_artificiale_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","prodotti_diversi_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","prodotti_diversi_rendita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","fabbricati_superficie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbusosuolostorico_rt.qgs","fabbricati_rendita"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.full"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.1"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.111"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.112"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.1121"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsucs","rt_ucs.iducs.10k.2013.rt.12"
